uid,tenant_id,table_name,column_name,display_name,availability,properties,created_by,date_created,date_modified,modified_by
bec89b4eb7f84feb83065368953a350f,1038,transactionsummary,c_emailCapture,,,"{""description"":""Flag indicating if a valid email was captured at the time of this transaction""}",system,2020-06-24 18:54,2024-01-29 19:01,system
ed128f2f12ed4874a8eb0faca5c4442e,1086,c_customerappend,c_appendAttribute164,,,"{""description"":""Someone in the household has an interest in watching hockey.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
ebf40696002b402083698298b0810618,10179,c_customerappend,c_appendAttribute372,,,"{""description"":""Indicates the total dollars purchased in the month of May within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
a21d22b76a9c431392955a63ddd7fc0e,1089,c_customerappend,c_appendAttribute123,,,"{""description"":""These people show a high interest in the world of collectibles. Their collections are more than just hobbies. Internal source data and 3 out of several collectible buying activity elements and interest elements must be populated for this element to be populated.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
ab548515168445b3b3f98a3de35df48b,10180,c_customerappend,c_appendAttribute455,,,"{""description"":""Indicates a mail order purchase made by the household of apparel of unknown type.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
ad933234777648738dc139dc7260c1f1,10180,c_customerappend,c_appendAttribute408,,,"{""description"":""Indicates the Number of Orders purchased from Mid Scale Catalogs within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household. Mid Scale \u003d Decent Quality, Trendy, etc. Examples are JCPenney and Fashion Bug.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
37011116c9144858ae80c714b972ad0a,1089,c_customerappend,c_appendAttribute150,,,"{""description"":""Someone in the household has an interest in aerobic exercise.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
1ef48261980c47b5ae00afa8e6ef8138,1089,c_customerappend,c_appendAttribute41,,,"{""description"":""Indicates the presence of female children age 0 to 2 in the household. This data is created by first copying the respective childAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
f64f881f506b40d6b8fc46c0411038a8,1086,c_customerappend,c_appendAttribute239,,,"{""description"":""Indicates the number of orders the household has made in the Health category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
61dc1606665f4100ad418e8b9ca3902e,1086,c_customerappend,c_appendAttribute166,,,"{""description"":""Someone in the household has an interest in watching tennis.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
0dce2339b5a748798efa1c3afe6fbb6d,10179,c_customerappend,c_appendAttribute26,,,"{""description"":""Indicates the presence of age 55 to 64 of unknown gender(s) in the household. Data could be coded as unknown gender because of ambiguous or unisex names. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
69ad42ab2c6d48ed9ea8c31024298b05,10180,c_customerappend,c_appendAttribute141,,,"{""description"":""Green Living represents households that are living environmentally friendly. They use environmentally healthy products and services such as, eco-friendly soaps, detergents, and household cleaning products. These households eat organic foods, and potentially grow the food themselves. They may also be socially active by donating funds to environmental causes. Some of them drive vehicles that are considered \""green\"" or hybrids.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
1151cea6fb8c478693263dd8a9f3a187,10180,c_customerappend,c_appendAttribute353,,,"{""description"":""Indicates the Number of Orders purchased in the month of March within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
22b507926f7b4a75bc162cbb4b8897b4,1089,c_customerappend,c_appendAttribute453,,,"{""description"":""Indicates a mail order purchase made by the household of plus size women\u0027s apparel.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
229fc81c53c649569b58ebccc2b76b3f,1089,c_customerappend,c_appendAttribute232,,,"{""description"":""Indicates the number of orders the household has made in the Crafts/Hobbies category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
571bb7bf7ad745399fac8962de9a5c68,0,transactionsummary,ProductID,,[],"{""description"":""The unique identifier of the product that was purchased, shipped, or returned; commonly a SKU.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
bf448edd7590456ab73a7c8cbb4e3282,10180,c_customerappend,c_appendAttribute250,,,"{""description"":""Indicates the number of orders the household has made in the Pets category in the past 48 months.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
0d8aae377ff0477d8e45cb8b310bc475,10179,c_customerappend,c_appendAttribute402,,,"{""description"":""The element will return a three digit number showing the actual number of purchases made with a Retail Card in the last 24 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
eadb4a5b10814ab5b2616df5d87c9b89,1038,customersummary,c_marketingMessage1,,,"{""description"":""Mall Name, City, State of a customer\u0027s primary store""}",system,2020-06-24 18:53,2024-01-29 19:00,system
0f41a07f0c6b4c40bbd96df0b2f2f983,465,product,c_customattra,,,"{""description"":""Product is often bought as part of a project (custom)""}",system,2020-12-02 07:06,2020-12-02 07:06,system
662eecb86a074b079463c4ef7634d1d4,0,customersummary,Gender,,[],"{""description"":""Your customers’ gender, as provided by your data feed or as deduced by the Acquia CDP Identity Resolution Engine based on their first name. Default value is “Unknown”.""}",system,2019-06-19 20:36,2024-06-25 21:09,system
111f01f0d8a64a3a97621594e8977617,0,transactionsummary,SubscriptionID,,[],"{""description"":""""}",system,2019-10-02 21:11,2024-06-25 21:09,system
3173365666f343e7b9a037224e0a89db,1089,c_customerappend,c_appendAttribute246,,,"{""description"":""Indicates the number of orders the household has made in the Music category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
eb810573c3a547b18f3d946e8ff67023,1028,productsummary,c_couponFlag,,,"{""description"":""Flag indicating if the product is counted as a coupon""}",system,2020-02-04 18:10,2024-01-29 19:09,system
467a5072ce414a80aae1e31348172444,10180,c_customerappend,c_appendAttribute421,,,"{""description"":""Indicates purchases made by the household in the upscale high end category.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
33fe6838a36f48d787427286811c65d1,10180,c_customerappend,c_appendAttribute295,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Other.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
119fbb87df884c05961f4e0ac691eb2d,10179,c_customerappend,c_appendAttribute418,,,"{""description"":""Indicates purchases made by the household in the specialty furniture buyers category.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
07593e0a446c4d879e9bdf5e5932ef49,10179,c_customerappend,c_appendAttribute23,,,"{""description"":""Indicates the presence of age 45 to 54 of unknown gender(s) in the household. Data could be coded as unknown gender because of ambiguous or unisex names. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
acb4657e178e4bd7866c57d5d29469fb,0,ml_out_mc_summary,NBC_A_NextBestChannelPastScore,,[],"{""description"":""The past engagement score between 0 and 1 for the predicted next best channel.""}",system,2020-10-28 21:59,2024-06-25 21:09,system
89e538ba4a7e46adb83bd5293bd311b9,0,customersummary,ProductClusterID_L2M,,[],"{""description"":""""}",system,2019-06-19 20:37,2024-06-25 21:09,system
e4c3b6cb21444091b88ce3b3c28a1ddd,10167,transactionsummary,c_transactionStringAttribute01,,,"{""description"":""Transaction String Attribute 01 Description""}",system,2023-12-15 05:35,2024-01-29 19:10,system
238a5ff116e94182972f96fb6bf24017,1049,customer,c_custCreatedLocationBoutique,,,"{""description"":""Location where the customer made their first transaction with Godiva""}",system,2019-08-26 09:33,2021-09-07 05:22,system
ce99df34e0e942ba8bad46351fe76546,1033,customer,c_emailOptOutReason,,,"{""description"":""Email Opt Out Reason""}",system,2022-10-28 19:07,2023-11-03 17:54,system
f7f77dcc831e44a593f0a9a7a7b5b2f1,1089,c_customerappend,c_appendAttribute292,,,"{""description"":""Indicates the number of weeks since the household has made a purchase of linens.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
9f87dcd5dd08417d8a55eb4e14c6c856,1089,customersummary,c_mwc24,,,"{""description"":""MW Model: MWC_RFM Score LTD""}",system,2021-02-05 21:02,2024-05-10 06:50,system
15d31b1825284213b840fbd287fa50d9,1031,customersummary,c_customerStatus,,,"{""description"":""Customer Status from CustProd Feed""}",system,2019-12-18 12:06,2023-01-30 05:58,system
30b8f167d8c44d8c8326f11eac098eaa,1089,c_customerappend,c_appendAttribute242,,,"{""description"":""Indicates the number of orders the household has made in the Home Furnishings category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
ab154af6580742beac3730b8818e1cd5,1089,c_customerappend,c_appendAttribute102,,,"{""description"":""Indicates that the household financially supports political causes.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
0f0c9d0612504ab6b04e722dccc52c8a,10179,c_customerappend,c_appendAttribute21,,,"{""description"":""Indicates the presence of age 45 to 54 male(s) in the household. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
f54217238a1244b6b058d05878ed768c,1089,c_customerappend,c_appendAttribute216,,,"{""description"":""Indicates the number of orders the household has made in the Apparel - Children category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
d0dd3ee45db1421db14a97e945451a87,1086,c_customerappend,c_appendAttribute204,,,"{""description"":""Indicates the dollar amount the household has spent in the Music category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
55abd399f7fb468ab3ff30cd896cda8d,10180,c_customerappend,c_appendAttribute14,,,"{""description"":""Indicates the presence of age 18 to 24 of unknown gender(s) in the household. Data could be coded as unknown gender because of ambiguous or unisex names. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
5887fc13cb014281beddad3f5e704f01,10180,c_customerappend,c_appendAttribute424,,,"{""description"":""Indicates purchases made by the household in the other category.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
ecb2144005d34d27a781fc6b565bb789,1089,c_customerappend,c_appendAttribute333,,,"{""description"":""Indicates the number of Online dollars spent in the last 24 months. The following elements are not actual transactions. This data has been rolled up into categories removing all transaction level data including SKUs.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
